fold,seed,policy,tau_overlap,tau_dual,tau_rgb_uncertain,margin,AP50,smoke_AP50,fire_AP50,person_AP50,delta_AP50_vs_rgb,dual_acceptance_ratio,n_rgb_boxes,n_dual_boxes,n_output_boxes
fold2,42,GateC,0.7,0.05,0.7,0.1,0.26109847355419324,0.5221960869505533,8.601578332280118e-07,0,0.008905355359784872,0.3176640157788932,39807,79093,64932
fold2,42,GateC,0.7,0.05,0.7,0.2,0.2610984763117522,0.5221960869505533,8.656729510675479e-07,0,0.008905358117343831,0.31293540515595564,39807,79093,64558
fold2,42,GateC,0.7,0.1,0.3,0.05,0.2524987289164084,0.5049961393415927,1.3184912241224122e-06,0,0.00030561072200002704,0.15710619144551352,39807,79093,52233
fold2,42,GateC,0.7,0.1,0.3,0.1,0.25249872923846295,0.5049961393415927,1.3191353331718127e-06,0,0.00030561104405457673,0.15632230412299444,39807,79093,52171
fold2,42,GateC,0.7,0.1,0.3,0.2,0.252498734851302,0.5049961393415927,1.3303610111985355e-06,0,0.0003056166568936036,0.15197299381740484,39807,79093,51827
fold2,42,GateC,0.7,0.1,0.5,0.05,0.2524987288871463,0.5049961393415927,1.318432699943615e-06,0,0.0003056106927379343,0.1571314781333367,39807,79093,52235
fold2,42,GateC,0.7,0.1,0.5,0.1,0.25249872923846295,0.5049961393415927,1.3191353331718127e-06,0,0.00030561104405457673,0.15632230412299444,39807,79093,52171
fold2,42,GateC,0.7,0.1,0.5,0.2,0.252498734851302,0.5049961393415927,1.3303610111985355e-06,0,0.0003056166568936036,0.15197299381740484,39807,79093,51827
fold2,42,GateC,0.7,0.1,0.7,0.05,0.2524987288871463,0.5049961393415927,1.318432699943615e-06,0,0.0003056106927379343,0.1571314781333367,39807,79093,52235
fold2,42,GateC,0.7,0.1,0.7,0.1,0.25249872923846295,0.5049961393415927,1.3191353331718127e-06,0,0.00030561104405457673,0.15632230412299444,39807,79093,52171
fold2,42,GateC,0.7,0.1,0.7,0.2,0.252498734851302,0.5049961393415927,1.3303610111985355e-06,0,0.0003056166568936036,0.15197299381740484,39807,79093,51827
fold2,42,GateC,0.7,0.2,0.3,0.05,0.2525854224793438,0.5051686874101805,2.1575485070843107e-06,0,0.0003923042849354186,0.04179889497174213,39807,79093,43113
fold2,42,GateC,0.7,0.2,0.3,0.1,0.2525854224793438,0.5051686874101805,2.1575485070843107e-06,0,0.0003923042849354186,0.04173567825218414,39807,79093,43108
fold2,42,GateC,0.7,0.2,0.3,0.2,0.2525854229497054,0.5051686874101805,2.158489230217986e-06,0,0.0003923047552970016,0.04119201446398543,39807,79093,43065
fold2,42,GateC,0.7,0.2,0.5,0.05,0.2525854224793438,0.5051686874101805,2.1575485070843107e-06,0,0.0003923042849354186,0.04181153831565372,39807,79093,43114
fold2,42,GateC,0.7,0.2,0.5,0.1,0.2525854224793438,0.5051686874101805,2.1575485070843107e-06,0,0.0003923042849354186,0.04173567825218414,39807,79093,43108
fold2,42,GateC,0.7,0.2,0.5,0.2,0.2525854229497054,0.5051686874101805,2.158489230217986e-06,0,0.0003923047552970016,0.04119201446398543,39807,79093,43065
fold2,42,GateC,0.7,0.2,0.7,0.05,0.2525854224793438,0.5051686874101805,2.1575485070843107e-06,0,0.0003923042849354186,0.04181153831565372,39807,79093,43114
fold2,42,GateC,0.7,0.2,0.7,0.1,0.2525854224793438,0.5051686874101805,2.1575485070843107e-06,0,0.0003923042849354186,0.04173567825218414,39807,79093,43108
fold2,42,GateC,0.7,0.2,0.7,0.2,0.2525854229497054,0.5051686874101805,2.158489230217986e-06,0,0.0003923047552970016,0.04119201446398543,39807,79093,43065
fold2,42,GateC,0.7,0.3,0.3,0.05,0.2521869968259079,0.5043703642566182,3.6293951975842746e-06,0,-6.121368500477953e-06,0.00715613265396432,39807,79093,40373
fold2,42,GateC,0.7,0.3,0.3,0.1,0.2521869968259079,0.5043703642566182,3.6293951975842746e-06,0,-6.121368500477953e-06,0.0071055592783179295,39807,79093,40369
fold2,42,GateC,0.7,0.3,0.3,0.2,0.2521869968259079,0.5043703642566182,3.6293951975842746e-06,0,-6.121368500477953e-06,0.0070296992148483435,39807,79093,40363
fold2,42,GateC,0.7,0.3,0.5,0.05,0.2521869968259079,0.5043703642566182,3.6293951975842746e-06,0,-6.121368500477953e-06,0.007168775997875918,39807,79093,40374
fold2,42,GateC,0.7,0.3,0.5,0.1,0.2521869968259079,0.5043703642566182,3.6293951975842746e-06,0,-6.121368500477953e-06,0.0071055592783179295,39807,79093,40369
fold2,42,GateC,0.7,0.3,0.5,0.2,0.2521869968259079,0.5043703642566182,3.6293951975842746e-06,0,-6.121368500477953e-06,0.0070296992148483435,39807,79093,40363
fold2,42,GateC,0.7,0.3,0.7,0.05,0.2521869968259079,0.5043703642566182,3.6293951975842746e-06,0,-6.121368500477953e-06,0.007168775997875918,39807,79093,40374
fold2,42,GateC,0.7,0.3,0.7,0.1,0.2521869968259079,0.5043703642566182,3.6293951975842746e-06,0,-6.121368500477953e-06,0.0071055592783179295,39807,79093,40369
fold2,42,GateC,0.7,0.3,0.7,0.2,0.2521869968259079,0.5043703642566182,3.6293951975842746e-06,0,-6.121368500477953e-06,0.0070296992148483435,39807,79093,40363
fold2,1337,P0_rgb_only,,,,,0.2542969654948898,0.5085837691798935,1.016180988608611e-05,0,0.0,0.0,31158,25018,31158
fold2,1337,P1_dual_only,,,,,0.20133280507426063,0.40266561014852126,0.0,0,-0.05296416042062915,1.0,31158,25018,56176
fold2,1337,GateA,0.5,0.05,,,0.2539570949108408,0.5079085061304651,5.683691216423594e-06,0,-0.00033987058404899573,0.11695579182988249,31158,25018,34084
fold2,1337,GateA,0.5,0.1,,,0.25402912048161713,0.5080509501016003,7.290861634027909e-06,0,-0.00026784501327264953,0.05635942121672396,31158,25018,32568
fold2,1337,GateA,0.5,0.2,,,0.2541343180365958,0.5082601857260232,8.450347168429503e-06,0,-0.0001626474582939741,0.028539451594851706,31158,25018,31872
fold2,1337,GateA,0.5,0.3,,,0.2542084470893113,0.5084067358440476,1.0158334574907559e-05,0,-8.85184055784971e-05,0.002638100567591334,31158,25018,31224
fold2,1337,GateA,0.6,0.05,,,0.2539033026853182,0.5078009968037374,5.608566898985972e-06,0,-0.0003936628095715933,0.1231913022623711,31158,25018,34240
fold2,1337,GateA,0.6,0.1,,,0.2539802068067307,0.5079531441640496,7.269449411901542e-06,0,-0.00031675868815905783,0.05887760812215205,31158,25018,32631
fold2,1337,GateA,0.6,0.2,,,0.2541015313260519,0.5081946147083333,8.447943770486263e-06,0,-0.00019543416883788245,0.02961867455432089,31158,25018,31899
fold2,1337,GateA,0.6,0.3,,,0.254185806819919,0.508361455305263,1.0158334574907559e-05,0,-0.00011115867497080156,0.003317611319849708,31158,25018,31241
fold2,1337,GateA,0.7,0.05,,,0.25516883714904004,0.5103321109022575,5.5633958226315235e-06,0,0.000871871654150258,0.13562235190662722,31158,25018,34551
fold2,1337,GateA,0.7,0.1,,,0.25531652995034554,0.5106258152737894,7.244626901714561e-06,0,0.001019564455455757,0.06703173714925253,31158,25018,32835
fold2,1337,GateA,0.7,0.2,,,0.25548361193420216,0.5109587807273307,8.443141073629819e-06,0,0.0011866464393123777,0.03281637221200735,31158,25018,31979
fold2,1337,GateA,0.7,0.3,,,0.2548091029077194,0.5096080474808639,1.0158334574907559e-05,0,0.0005121374128296274,0.004556719162203213,31158,25018,31272
fold2,1337,GateB,0.5,0.05,0.3,0.05,0.2559724619561081,0.5119393259155527,5.5979966635939885e-06,0,0.0016754964612183398,0.15221040850587578,31158,25018,34966
fold2,1337,GateB,0.5,0.05,0.3,0.1,0.255973637126414,0.51194161977533,5.654477498006797e-06,0,0.0016766716315242403,0.13977935886161963,31158,25018,34655
fold2,1337,GateB,0.5,0.05,0.3,0.2,0.2559747998437382,0.51194391599626,5.683691216423594e-06,0,0.0016778343488484393,0.12890718682548566,31158,25018,34383
fold2,1337,GateB,0.5,0.05,0.5,0.05,0.2559724619561081,0.5119393259155527,5.5979966635939885e-06,0,0.0016754964612183398,0.15221040850587578,31158,25018,34966
fold2,1337,GateB,0.5,0.05,0.5,0.1,0.255973637126414,0.51194161977533,5.654477498006797e-06,0,0.0016766716315242403,0.13977935886161963,31158,25018,34655
fold2,1337,GateB,0.5,0.05,0.5,0.2,0.2559747998437382,0.51194391599626,5.683691216423594e-06,0,0.0016778343488484393,0.12890718682548566,31158,25018,34383
fold2,1337,GateB,0.5,0.05,0.7,0.05,0.2559724619561081,0.5119393259155527,5.5979966635939885e-06,0,0.0016754964612183398,0.15221040850587578,31158,25018,34966
fold2,1337,GateB,0.5,0.05,0.7,0.1,0.255973637126414,0.51194161977533,5.654477498006797e-06,0,0.0016766716315242403,0.13977935886161963,31158,25018,34655
fold2,1337,GateB,0.5,0.05,0.7,0.2,0.2559747998437382,0.51194391599626,5.683691216423594e-06,0,0.0016778343488484393,0.12890718682548566,31158,25018,34383
fold2,1337,GateB,0.5,0.1,0.3,0.05,0.2559732861549338,0.5119393259155527,7.2463943149621135e-06,0,0.0016763206600440284,0.08030218242865136,31158,25018,33167
fold2,1337,GateB,0.5,0.1,0.3,0.1,0.25597443485352994,0.51194161977533,7.249931729809544e-06,0,0.0016774693586401601,0.07806379406827084,31158,25018,33111
fold2,1337,GateB,0.5,0.1,0.3,0.2,0.255975603428947,0.51194391599626,7.290861634027909e-06,0,0.0016786379340572033,0.06779119034295307,31158,25018,32854
fold2,1337,GateB,0.5,0.1,0.5,0.05,0.2559732861549338,0.5119393259155527,7.2463943149621135e-06,0,0.0016763206600440284,0.08030218242865136,31158,25018,33167
fold2,1337,GateB,0.5,0.1,0.5,0.1,0.25597443485352994,0.51194161977533,7.249931729809544e-06,0,0.0016774693586401601,0.07806379406827084,31158,25018,33111
fold2,1337,GateB,0.5,0.1,0.5,0.2,0.255975603428947,0.51194391599626,7.290861634027909e-06,0,0.0016786379340572033,0.06779119034295307,31158,25018,32854
fold2,1337,GateB,0.5,0.1,0.7,0.05,0.2559732861549338,0.5119393259155527,7.2463943149621135e-06,0,0.0016763206600440284,0.08030218242865136,31158,25018,33167
fold2,1337,GateB,0.5,0.1,0.7,0.1,0.25597443485352994,0.51194161977533,7.249931729809544e-06,0,0.0016774693586401601,0.07806379406827084,31158,25018,33111
fold2,1337,GateB,0.5,0.1,0.7,0.2,0.255975603428947,0.51194391599626,7.290861634027909e-06,0,0.0016786379340572033,0.06779119034295307,31158,25018,32854
fold2,1337,GateB,0.5,0.2,0.3,0.05,0.25597388813136057,0.5119393259155527,8.450347168429503e-06,0,0.00167692263647079,0.04180989687425054,31158,25018,32204
fold2,1337,GateB,0.5,0.2,0.3,0.1,0.25597503506124925,0.51194161977533,8.450347168429503e-06,0,0.0016780695663594636,0.04161004077064514,31158,25018,32199
fold2,1337,GateB,0.5,0.2,0.3,0.2,0.2559761831717142,0.51194391599626,8.450347168429503e-06,0,0.0016792176768244405,0.039691422176033254,31158,25018,32151
fold2,1337,GateB,0.5,0.2,0.5,0.05,0.25597388813136057,0.5119393259155527,8.450347168429503e-06,0,0.00167692263647079,0.04180989687425054,31158,25018,32204
fold2,1337,GateB,0.5,0.2,0.5,0.1,0.25597503506124925,0.51194161977533,8.450347168429503e-06,0,0.0016780695663594636,0.04161004077064514,31158,25018,32199
fold2,1337,GateB,0.5,0.2,0.5,0.2,0.2559761831717142,0.51194391599626,8.450347168429503e-06,0,0.0016792176768244405,0.039691422176033254,31158,25018,32151
fold2,1337,GateB,0.5,0.2,0.7,0.05,0.25597388813136057,0.5119393259155527,8.450347168429503e-06,0,0.00167692263647079,0.04180989687425054,31158,25018,32204
fold2,1337,GateB,0.5,0.2,0.7,0.1,0.25597503506124925,0.51194161977533,8.450347168429503e-06,0,0.0016780695663594636,0.04161004077064514,31158,25018,32199
fold2,1337,GateB,0.5,0.2,0.7,0.2,0.2559761831717142,0.51194391599626,8.450347168429503e-06,0,0.0016792176768244405,0.039691422176033254,31158,25018,32151
fold2,1337,GateB,0.5,0.3,0.3,0.05,0.2560155992505212,0.5120210401664674,1.0158334574907559e-05,0,0.0017186337556314157,0.009513150531617236,31158,25018,31396
fold2,1337,GateB,0.5,0.3,0.3,0.1,0.2560155992505212,0.5120210401664674,1.0158334574907559e-05,0,0.0017186337556314157,0.009513150531617236,31158,25018,31396
fold2,1337,GateB,0.5,0.3,0.3,0.2,0.2560167886108297,0.5120234188870845,1.0158334574907559e-05,0,0.0017198231159399335,0.009473179310896154,31158,25018,31395
fold2,1337,GateB,0.5,0.3,0.5,0.05,0.2560155992505212,0.5120210401664674,1.0158334574907559e-05,0,0.0017186337556314157,0.009513150531617236,31158,25018,31396
fold2,1337,GateB,0.5,0.3,0.5,0.1,0.2560155992505212,0.5120210401664674,1.0158334574907559e-05,0,0.0017186337556314157,0.009513150531617236,31158,25018,31396
fold2,1337,GateB,0.5,0.3,0.5,0.2,0.2560167886108297,0.5120234188870845,1.0158334574907559e-05,0,0.0017198231159399335,0.009473179310896154,31158,25018,31395
fold2,1337,GateB,0.5,0.3,0.7,0.05,0.2560155992505212,0.5120210401664674,1.0158334574907559e-05,0,0.0017186337556314157,0.009513150531617236,31158,25018,31396
fold2,1337,GateB,0.5,0.3,0.7,0.1,0.2560155992505212,0.5120210401664674,1.0158334574907559e-05,0,0.0017186337556314157,0.009513150531617236,31158,25018,31396
fold2,1337,GateB,0.5,0.3,0.7,0.2,0.2560167886108297,0.5120234188870845,1.0158334574907559e-05,0,0.0017198231159399335,0.009473179310896154,31158,25018,31395
fold2,1337,GateB,0.6,0.05,0.3,0.05,0.25597243841753126,0.5119393259155527,5.550919509816801e-06,0,0.0016754729226414744,0.15416899832120873,31158,25018,35015
fold2,1337,GateB,0.6,0.05,0.3,0.1,0.25597360309532885,0.51194161977533,5.586415327633949e-06,0,0.0016766376004390682,0.14329682628507476,31158,25018,34743
fold2,1337,GateB,0.6,0.05,0.3,0.2,0.2559747617521697,0.51194391599626,5.607508079484558e-06,0,0.0016777962572799288,0.1337836757534575,31158,25018,34505
fold2,1337,GateB,0.6,0.05,0.5,0.05,0.25597243841753126,0.5119393259155527,5.550919509816801e-06,0,0.0016754729226414744,0.15416899832120873,31158,25018,35015
fold2,1337,GateB,0.6,0.05,0.5,0.1,0.25597360309532885,0.51194161977533,5.586415327633949e-06,0,0.0016766376004390682,0.14329682628507476,31158,25018,34743
fold2,1337,GateB,0.6,0.05,0.5,0.2,0.2559747617521697,0.51194391599626,5.607508079484558e-06,0,0.0016777962572799288,0.1337836757534575,31158,25018,34505
fold2,1337,GateB,0.6,0.05,0.7,0.05,0.25597243841753126,0.5119393259155527,5.550919509816801e-06,0,0.0016754729226414744,0.15416899832120873,31158,25018,35015
fold2,1337,GateB,0.6,0.05,0.7,0.1,0.25597360309532885,0.51194161977533,5.586415327633949e-06,0,0.0016766376004390682,0.14329682628507476,31158,25018,34743
fold2,1337,GateB,0.6,0.05,0.7,0.2,0.2559747617521697,0.51194391599626,5.607508079484558e-06,0,0.0016777962572799288,0.1337836757534575,31158,25018,34505
fold2,1337,GateB,0.6,0.1,0.3,0.05,0.25597328174070727,0.5119393259155527,7.2375658618493425e-06,0,0.0016763162458174885,0.08050203853225678,31158,25018,33172
fold2,1337,GateB,0.6,0.1,0.3,0.1,0.2559744295525806,0.51194161977533,7.239329831106435e-06,0,0.001677464057690814,0.07834359261331841,31158,25018,33118
fold2,1337,GateB,0.6,0.1,0.3,0.2,0.2559755918334979,0.51194391599626,7.26767073575476e-06,0,0.0016786263386081024,0.06923015428891198,31158,25018,32890
fold2,1337,GateB,0.6,0.1,0.5,0.05,0.25597328174070727,0.5119393259155527,7.2375658618493425e-06,0,0.0016763162458174885,0.08050203853225678,31158,25018,33172
fold2,1337,GateB,0.6,0.1,0.5,0.1,0.2559744295525806,0.51194161977533,7.239329831106435e-06,0,0.001677464057690814,0.07834359261331841,31158,25018,33118
fold2,1337,GateB,0.6,0.1,0.5,0.2,0.2559755918334979,0.51194391599626,7.26767073575476e-06,0,0.0016786263386081024,0.06923015428891198,31158,25018,32890
fold2,1337,GateB,0.6,0.1,0.7,0.05,0.25597328174070727,0.5119393259155527,7.2375658618493425e-06,0,0.0016763162458174885,0.08050203853225678,31158,25018,33172
fold2,1337,GateB,0.6,0.1,0.7,0.1,0.2559744295525806,0.51194161977533,7.239329831106435e-06,0,0.001677464057690814,0.07834359261331841,31158,25018,33118
fold2,1337,GateB,0.6,0.1,0.7,0.2,0.2559755918334979,0.51194391599626,7.26767073575476e-06,0,0.0016786263386081024,0.06923015428891198,31158,25018,32890
fold2,1337,GateB,0.6,0.2,0.3,0.05,0.2559738869296616,0.5119393259155527,8.447943770486263e-06,0,0.0016769214347718275,0.04180989687425054,31158,25018,32204
fold2,1337,GateB,0.6,0.2,0.3,0.1,0.2559750338595503,0.51194161977533,8.447943770486263e-06,0,0.001678068364660501,0.04161004077064514,31158,25018,32199
fold2,1337,GateB,0.6,0.2,0.3,0.2,0.25597618197001526,0.51194391599626,8.447943770486263e-06,0,0.001679216475125478,0.039771364617475415,31158,25018,32153
fold2,1337,GateB,0.6,0.2,0.5,0.05,0.2559738869296616,0.5119393259155527,8.447943770486263e-06,0,0.0016769214347718275,0.04180989687425054,31158,25018,32204
fold2,1337,GateB,0.6,0.2,0.5,0.1,0.2559750338595503,0.51194161977533,8.447943770486263e-06,0,0.001678068364660501,0.04161004077064514,31158,25018,32199
fold2,1337,GateB,0.6,0.2,0.5,0.2,0.25597618197001526,0.51194391599626,8.447943770486263e-06,0,0.001679216475125478,0.039771364617475415,31158,25018,32153
fold2,1337,GateB,0.6,0.2,0.7,0.05,0.2559738869296616,0.5119393259155527,8.447943770486263e-06,0,0.0016769214347718275,0.04180989687425054,31158,25018,32204
fold2,1337,GateB,0.6,0.2,0.7,0.1,0.2559750338595503,0.51194161977533,8.447943770486263e-06,0,0.001678068364660501,0.04161004077064514,31158,25018,32199
fold2,1337,GateB,0.6,0.2,0.7,0.2,0.25597618197001526,0.51194391599626,8.447943770486263e-06,0,0.001679216475125478,0.039771364617475415,31158,25018,32153
fold2,1337,GateB,0.6,0.3,0.3,0.05,0.2560155992505212,0.5120210401664674,1.0158334574907559e-05,0,0.0017186337556314157,0.009513150531617236,31158,25018,31396
fold2,1337,GateB,0.6,0.3,0.3,0.1,0.2560155992505212,0.5120210401664674,1.0158334574907559e-05,0,0.0017186337556314157,0.009513150531617236,31158,25018,31396
fold2,1337,GateB,0.6,0.3,0.3,0.2,0.2560167886108297,0.5120234188870845,1.0158334574907559e-05,0,0.0017198231159399335,0.009473179310896154,31158,25018,31395
fold2,1337,GateB,0.6,0.3,0.5,0.05,0.2560155992505212,0.5120210401664674,1.0158334574907559e-05,0,0.0017186337556314157,0.009513150531617236,31158,25018,31396
fold2,1337,GateB,0.6,0.3,0.5,0.1,0.2560155992505212,0.5120210401664674,1.0158334574907559e-05,0,0.0017186337556314157,0.009513150531617236,31158,25018,31396
fold2,1337,GateB,0.6,0.3,0.5,0.2,0.2560167886108297,0.5120234188870845,1.0158334574907559e-05,0,0.0017198231159399335,0.009473179310896154,31158,25018,31395
fold2,1337,GateB,0.6,0.3,0.7,0.05,0.2560155992505212,0.5120210401664674,1.0158334574907559e-05,0,0.0017186337556314157,0.009513150531617236,31158,25018,31396
fold2,1337,GateB,0.6,0.3,0.7,0.1,0.2560155992505212,0.5120210401664674,1.0158334574907559e-05,0,0.0017186337556314157,0.009513150531617236,31158,25018,31396
fold2,1337,GateB,0.6,0.3,0.7,0.2,0.2560167886108297,0.5120234188870845,1.0158334574907559e-05,0,0.0017198231159399335,0.009473179310896154,31158,25018,31395
fold2,1337,GateB,0.7,0.05,0.3,0.05,0.2559701377572234,0.5119347452649035,5.530249543293559e-06,0,0.0016731722623335998,0.16064433607802384,31158,25018,35177
fold2,1337,GateB,0.7,0.05,0.3,0.1,0.2559712947426733,0.5119370344132881,5.555072058543053e-06,0,0.0016743292477835459,0.15161084019505955,31158,25018,34951
fold2,1337,GateB,0.7,0.05,0.3,0.2,0.25597244413477044,0.5119393259155527,5.56235398820781e-06,0,0.0016754786398806565,0.1438164521544488,31158,25018,34756
fold2,1337,GateB,0.7,0.05,0.5,0.05,0.2559701377572234,0.5119347452649035,5.530249543293559e-06,0,0.0016731722623335998,0.16064433607802384,31158,25018,35177
fold2,1337,GateB,0.7,0.05,0.5,0.1,0.2559712947426733,0.5119370344132881,5.555072058543053e-06,0,0.0016743292477835459,0.15161084019505955,31158,25018,34951
fold2,1337,GateB,0.7,0.05,0.5,0.2,0.25597244413477044,0.5119393259155527,5.56235398820781e-06,0,0.0016754786398806565,0.1438164521544488,31158,25018,34756
fold2,1337,GateB,0.7,0.05,0.7,0.05,0.2559701377572234,0.5119347452649035,5.530249543293559e-06,0,0.0016731722623335998,0.16064433607802384,31158,25018,35177
fold2,1337,GateB,0.7,0.05,0.7,0.1,0.2559712947426733,0.5119370344132881,5.555072058543053e-06,0,0.0016743292477835459,0.15161084019505955,31158,25018,34951
fold2,1337,GateB,0.7,0.05,0.7,0.2,0.25597244413477044,0.5119393259155527,5.56235398820781e-06,0,0.0016754786398806565,0.1438164521544488,31158,25018,34756
fold2,1337,GateB,0.7,0.1,0.3,0.05,0.2559709878917381,0.5119347452649035,7.230518572792041e-06,0,0.0016740223968483292,0.08445918938364377,31158,25018,33271
fold2,1337,GateB,0.7,0.1,0.3,0.1,0.2559721333461981,0.5119370344132881,7.232279108115341e-06,0,0.0016751678513083346,0.08282036933407946,31158,25018,33230
fold2,1337,GateB,0.7,0.1,0.3,0.2,0.2559732843879515,0.5119393259155527,7.242860350409584e-06,0,0.0016763188930617456,0.07514589495563194,31158,25018,33038
fold2,1337,GateB,0.7,0.1,0.5,0.05,0.2559709878917381,0.5119347452649035,7.230518572792041e-06,0,0.0016740223968483292,0.08445918938364377,31158,25018,33271
fold2,1337,GateB,0.7,0.1,0.5,0.1,0.2559721333461981,0.5119370344132881,7.232279108115341e-06,0,0.0016751678513083346,0.08282036933407946,31158,25018,33230
fold2,1337,GateB,0.7,0.1,0.5,0.2,0.2559732843879515,0.5119393259155527,7.242860350409584e-06,0,0.0016763188930617456,0.07514589495563194,31158,25018,33038
fold2,1337,GateB,0.7,0.1,0.7,0.05,0.2559709878917381,0.5119347452649035,7.230518572792041e-06,0,0.0016740223968483292,0.08445918938364377,31158,25018,33271
fold2,1337,GateB,0.7,0.1,0.7,0.1,0.2559721333461981,0.5119370344132881,7.232279108115341e-06,0,0.0016751678513083346,0.08282036933407946,31158,25018,33230
fold2,1337,GateB,0.7,0.1,0.7,0.2,0.2559732843879515,0.5119393259155527,7.242860350409584e-06,0,0.0016763188930617456,0.07514589495563194,31158,25018,33038
fold2,1337,GateB,0.7,0.2,0.3,0.05,0.25597159420298854,0.5119347452649035,8.443141073629819e-06,0,0.0016746287080987576,0.042689263730114314,31158,25018,32226
fold2,1337,GateB,0.7,0.2,0.3,0.1,0.25597273877718085,0.5119370344132881,8.443141073629819e-06,0,0.001675773282291071,0.042569350067951074,31158,25018,32223
fold2,1337,GateB,0.7,0.2,0.3,0.2,0.25597388452831316,0.5119393259155527,8.443141073629819e-06,0,0.0016769190334233741,0.0408505875769446,31158,25018,32180
fold2,1337,GateB,0.7,0.2,0.5,0.05,0.25597159420298854,0.5119347452649035,8.443141073629819e-06,0,0.0016746287080987576,0.042689263730114314,31158,25018,32226
fold2,1337,GateB,0.7,0.2,0.5,0.1,0.25597273877718085,0.5119370344132881,8.443141073629819e-06,0,0.001675773282291071,0.042569350067951074,31158,25018,32223
fold2,1337,GateB,0.7,0.2,0.5,0.2,0.25597388452831316,0.5119393259155527,8.443141073629819e-06,0,0.0016769190334233741,0.0408505875769446,31158,25018,32180
fold2,1337,GateB,0.7,0.2,0.7,0.05,0.25597159420298854,0.5119347452649035,8.443141073629819e-06,0,0.0016746287080987576,0.042689263730114314,31158,25018,32226
fold2,1337,GateB,0.7,0.2,0.7,0.1,0.25597273877718085,0.5119370344132881,8.443141073629819e-06,0,0.001675773282291071,0.042569350067951074,31158,25018,32223
fold2,1337,GateB,0.7,0.2,0.7,0.2,0.25597388452831316,0.5119393259155527,8.443141073629819e-06,0,0.0016769190334233741,0.0408505875769446,31158,25018,32180
fold2,1337,GateB,0.7,0.3,0.3,0.05,0.2560144111349644,0.5120186639353539,1.0158334574907559e-05,0,0.001717445640074644,0.009553121752338316,31158,25018,31397
fold2,1337,GateB,0.7,0.3,0.3,0.1,0.2560144111349644,0.5120186639353539,1.0158334574907559e-05,0,0.001717445640074644,0.009553121752338316,31158,25018,31397
fold2,1337,GateB,0.7,0.3,0.3,0.2,0.2560155992505212,0.5120210401664674,1.0158334574907559e-05,0,0.0017186337556314157,0.009513150531617236,31158,25018,31396
fold2,1337,GateB,0.7,0.3,0.5,0.05,0.2560144111349644,0.5120186639353539,1.0158334574907559e-05,0,0.001717445640074644,0.009553121752338316,31158,25018,31397
fold2,1337,GateB,0.7,0.3,0.5,0.1,0.2560144111349644,0.5120186639353539,1.0158334574907559e-05,0,0.001717445640074644,0.009553121752338316,31158,25018,31397
fold2,1337,GateB,0.7,0.3,0.5,0.2,0.2560155992505212,0.5120210401664674,1.0158334574907559e-05,0,0.0017186337556314157,0.009513150531617236,31158,25018,31396
fold2,1337,GateB,0.7,0.3,0.7,0.05,0.2560144111349644,0.5120186639353539,1.0158334574907559e-05,0,0.001717445640074644,0.009553121752338316,31158,25018,31397
fold2,1337,GateB,0.7,0.3,0.7,0.1,0.2560144111349644,0.5120186639353539,1.0158334574907559e-05,0,0.001717445640074644,0.009553121752338316,31158,25018,31397
fold2,1337,GateB,0.7,0.3,0.7,0.2,0.2560155992505212,0.5120210401664674,1.0158334574907559e-05,0,0.0017186337556314157,0.009513150531617236,31158,25018,31396
fold2,1337,GateC,0.5,0.05,0.3,0.05,0.2540065627785553,0.5080075275604471,5.5979966635939885e-06,0,-0.00029040271633445913,0.1108801662802782,31158,25018,33932
fold2,1337,GateC,0.5,0.05,0.3,0.1,0.25400659101897255,0.5080075275604471,5.654477498006797e-06,0,-0.0002903744759172322,0.10808218082980255,31158,25018,33862
fold2,1337,GateC,0.5,0.05,0.3,0.2,0.25400660562583177,0.5080075275604471,5.683691216423594e-06,0,-0.00029035986905801003,0.1065233032216804,31158,25018,33823
fold2,1337,GateC,0.5,0.05,0.5,0.05,0.2540065627785553,0.5080075275604471,5.5979966635939885e-06,0,-0.00029040271633445913,0.1108801662802782,31158,25018,33932
fold2,1337,GateC,0.5,0.05,0.5,0.1,0.25400659101897255,0.5080075275604471,5.654477498006797e-06,0,-0.0002903744759172322,0.10808218082980255,31158,25018,33862
fold2,1337,GateC,0.5,0.05,0.5,0.2,0.25400660562583177,0.5080075275604471,5.683691216423594e-06,0,-0.00029035986905801003,0.1065233032216804,31158,25018,33823
fold2,1337,GateC,0.5,0.05,0.7,0.05,0.2540065627785553,0.5080075275604471,5.5979966635939885e-06,0,-0.00029040271633445913,0.1108801662802782,31158,25018,33932
fold2,1337,GateC,0.5,0.05,0.7,0.1,0.25400659101897255,0.5080075275604471,5.654477498006797e-06,0,-0.0002903744759172322,0.10808218082980255,31158,25018,33862
fold2,1337,GateC,0.5,0.05,0.7,0.2,0.25400660562583177,0.5080075275604471,5.683691216423594e-06,0,-0.00029035986905801003,0.1065233032216804,31158,25018,33823
fold2,1337,GateC,0.5,0.1,0.3,0.05,0.2540664547507256,0.5081256631071362,7.2463943149621135e-06,0,-0.00023051074416419182,0.05496042849148613,31158,25018,32533
fold2,1337,GateC,0.5,0.1,0.3,0.1,0.25406645651943305,0.5081256631071362,7.249931729809544e-06,0,-0.00023050897545673354,0.05448077384283316,31158,25018,32521
